id,selected_by_percent,selected_rank,selected_rank_type
126,0.1,424,160
127,4.3,78,26
128,0.0,648,286
129,0.4,275,93
130,0.2,336,126
132,0.0,533,217
133,0.0,656,293
134,0.2,311,108
135,0.0,512,206
137,0.0,625,77
138,0.9,195,31
139,0.0,535,72
328,0.2,351,131
504,3.1,102,39
594,0.2,331,53
600,0.0,580,242
605,4.0,83,29
614,0.0,509,179
624,0.0,658,295
639,0.0,604,256
652,0.0,641,281
658,0.0,588,244
28,4.9,76,11
40,39.4,6,2
101,0.0,552,229
136,0.9,194,30
140,0.8,211,31
141,0.0,612,70
142,6.9,56,22
143,0.1,460,164
144,1.0,183,69
145,0.2,354,133
146,0.0,606,205
148,0.9,197,75
149,0.9,190,71
150,0.0,539,187
151,0.4,278,101
152,0.7,227,88
154,26.9,9,5
156,1.4,156,48
157,0.7,217,67
158,0.0,546,225
159,1.1,169,54
161,0.2,319,114
163,0.1,420,158
164,0.0,530,214
165,70.5,2,2
168,0.2,330,52
169,0.5,254,42
170,0.1,398,58
200,7.0,54,20
560,0.1,470,54
561,0.0,568,194
568,0.1,388,143
583,0.1,368,141
91,0.1,468,167
104,0.1,416,156
110,0.8,204,30
171,1.1,177,26
172,0.4,277,37
173,8.7,45,17
174,0.4,276,100
175,9.6,39,13
176,0.7,222,85
177,0.0,516,181
178,0.1,443,161
179,0.0,514,180
180,0.1,399,149
181,0.0,560,190
182,0.7,220,84
183,0.1,415,155
184,0.1,385,142
185,0.1,473,185
186,0.1,438,167
187,0.0,607,258
188,0.1,411,152
189,0.2,310,107
190,0.1,421,159
191,0.1,434,165
192,0.3,294,102
193,0.1,451,65
194,0.8,209,33
195,0.7,221,37
196,0.0,624,76
197,0.0,553,74
492,0.5,259,45
575,0.2,366,131
584,0.1,428,163
599,0.1,413,62
623,0.6,242,35
655,0.0,651,289
656,0.1,417,152
42,0.0,508,203
153,0.1,447,162
198,1.4,152,23
199,0.1,402,47
202,0.6,235,89
203,0.2,335,125
204,6.1,64,26
205,0.0,583,199
206,0.0,564,192
207,0.1,482,172
208,0.6,231,73
210,0.8,207,65
211,0.4,274,92
212,7.8,49,16
213,0.1,449,173
214,0.5,247,79
215,0.0,633,274
216,0.0,577,239
217,0.0,597,251
218,0.0,497,196
219,0.0,637,277
220,0.0,654,215
221,0.1,456,178
222,0.6,230,38
223,1.4,155,22
224,0.5,246,40
225,0.0,659,78
241,0.1,397,146
555,1.7,141,21
577,0.3,303,112
588,0.3,291,105
595,0.0,595,250
633,0.0,586,200
643,0.5,258,95
644,0.0,532,216
647,0.0,614,263
21,0.0,500,199
209,0.1,384,141
226,9.2,42,7
227,0.0,513,58
228,0.0,503,56
229,14.3,28,9
230,2.3,121,49
231,0.8,206,80
232,0.3,296,106
233,3.8,90,35
234,0.0,582,198
235,0.1,423,154
236,6.1,63,22
238,0.4,262,86
239,0.2,326,115
242,1.0,187,60
243,0.1,452,175
244,0.4,266,89
245,0.0,544,223
246,0.0,504,201
247,0.2,338,119
248,0.7,216,36
249,7.5,51,8
649,0.9,192,73
654,0.1,406,150
250,3.1,103,16
251,1.1,170,25
252,0.1,393,46
253,0.1,379,145
254,1.4,157,63
255,0.0,547,188
256,0.2,337,127
257,0.7,224,86
258,0.8,200,77
261,0.7,228,71
262,0.2,312,109
263,0.0,506,202
264,0.3,298,104
265,0.3,295,103
266,0.0,642,282
268,1.8,133,41
269,0.3,299,108
270,1.2,164,52
271,0.4,267,46
272,5.7,69,9
569,3.6,93,12
570,0.2,357,129
580,0.1,459,181
610,0.1,454,163
626,0.3,292,100
635,0.0,621,266
636,0.0,639,279
650,0.0,558,189
240,0.0,578,240
273,1.4,154,24
274,0.1,462,51
275,0.0,622,71
276,0.0,557,63
277,7.0,55,21
278,0.3,297,107
279,14.0,29,10
280,0.7,225,87
281,0.0,502,177
282,2.8,107,42
283,0.0,615,207
284,0.1,427,155
285,0.1,396,148
286,4.1,81,28
287,0.0,527,213
288,0.3,288,97
289,0.5,253,83
290,5.5,73,25
291,0.0,627,269
292,0.0,576,238
293,0.0,649,287
294,0.1,426,162
295,2.0,128,20
296,0.0,549,226
297,0.0,574,237
298,0.2,343,54
299,0.0,524,71
340,0.0,600,253
556,1.8,139,55
563,0.0,579,241
572,11.3,37,5
574,0.1,487,192
576,0.1,440,168
585,0.6,240,91
586,6.7,60,25
589,0.0,554,230
617,0.0,593,249
632,0.0,537,73
637,0.1,431,63
638,0.3,306,114
642,0.0,555,231
645,0.0,620,265
259,13.3,31,11
267,0.1,414,154
300,0.4,271,36
301,4.0,84,13
302,0.6,239,34
303,1.1,174,68
304,2.8,106,41
305,6.7,58,23
306,1.1,171,66
307,0.1,474,169
308,0.6,241,92
309,0.1,405,149
310,0.0,640,280
311,0.0,647,285
312,0.0,540,220
313,0.2,342,120
314,0.0,623,267
315,0.2,344,121
316,3.1,101,15
317,0.1,439,64
318,0.1,455,177
319,0.0,643,283
320,1.2,163,24
321,3.7,91,11
322,0.1,489,68
323,1.1,173,55
324,0.0,525,211
554,0.0,573,68
562,0.2,316,112
564,0.6,238,33
571,0.1,441,169
591,0.8,202,64
592,0.9,198,76
602,0.0,556,232
619,0.1,472,184
640,0.1,467,66
260,2.3,122,37
326,0.3,282,38
327,0.7,213,82
329,0.9,193,74
330,5.5,72,29
331,0.1,471,168
332,1.5,151,61
333,0.0,646,214
334,4.3,77,31
335,2.7,110,34
336,0.4,265,88
337,0.5,250,80
338,0.9,188,61
339,0.1,436,166
341,0.0,619,264
342,0.0,657,294
343,0.1,425,161
344,0.0,644,284
345,0.3,289,98
346,25.2,11,3
347,0.5,255,43
348,0.1,480,67
349,0.1,493,69
385,5.5,74,10
598,0.0,496,176
603,0.1,410,151
604,0.1,371,133
625,0.2,325,39
629,0.7,214,32
641,0.0,617,209
648,0.0,589,245
350,3.9,87,14
351,0.1,382,42
352,1.0,179,27
353,0.0,572,67
354,0.0,569,66
355,0.2,360,40
356,16.4,24,7
357,1.9,132,54
358,2.3,119,48
359,0.0,587,201
360,0.0,608,206
361,0.1,390,147
362,3.2,96,36
363,0.0,528,184
364,0.1,461,165
365,0.1,429,156
366,6.3,61,20
367,12.6,33,13
368,34.7,7,3
369,0.5,252,82
370,0.0,498,197
371,1.2,168,53
372,1.3,159,49
373,0.0,562,234
374,0.1,477,187
375,0.0,510,204
376,0.0,655,292
377,1.0,182,59
378,0.2,315,111
379,21.8,15,4
380,0.1,407,60
381,0.0,545,224
382,0.2,320,50
383,0.0,521,209
579,2.9,105,40
627,1.9,130,40
155,3.5,95,33
237,7.5,52,17
384,7.9,48,8
386,0.0,548,62
387,11.8,35,12
388,18.5,21,6
389,1.0,185,70
390,1.9,131,53
391,25.5,10,2
392,0.4,264,97
393,1.4,153,62
394,0.0,636,212
395,0.2,333,123
396,0.0,529,185
397,14.9,26,10
398,2.3,120,36
399,28.1,8,4
400,0.7,226,70
402,0.0,602,254
404,0.0,518,208
406,0.1,448,172
407,0.0,609,259
408,0.0,634,275
409,0.1,430,164
410,0.0,613,262
411,73.1,1,1
481,4.2,80,27
587,0.0,565,65
616,0.2,352,127
621,0.1,404,148
622,0.2,353,132
628,0.0,610,260
653,0.0,515,207
43,1.6,148,47
131,0.1,394,145
162,0.6,232,74
325,0.0,507,57
412,10.4,38,6
413,0.0,601,69
414,0.1,442,49
415,0.6,243,78
416,0.0,561,191
417,1.7,142,57
418,9.5,40,14
419,1.3,160,64
420,0.5,260,96
421,0.3,301,110
422,0.5,249,94
423,9.0,44,16
424,0.2,334,124
425,0.0,596,203
426,40.4,5,1
427,21.9,14,6
428,5.8,67,23
429,1.6,146,46
430,0.0,541,221
431,0.3,285,96
432,1.6,144,45
433,0.0,638,278
434,0.0,603,255
435,0.1,491,195
436,0.0,605,257
437,0.2,356,128
438,0.3,284,95
439,1.8,138,21
440,0.4,269,47
441,1.1,178,27
405,0.2,329,118
442,1.0,186,29
443,0.0,523,60
444,0.0,563,64
445,2.2,125,51
446,0.2,324,121
447,0.7,218,83
448,0.8,205,79
449,14.7,27,8
450,0.1,419,153
451,0.1,484,173
453,4.0,85,30
454,6.8,57,19
456,0.3,293,101
457,0.1,378,137
458,0.0,571,236
459,0.1,446,171
460,0.5,256,84
461,0.1,380,138
462,0.1,457,179
463,0.5,248,41
464,18.8,19,5
465,0.3,281,48
466,0.5,244,39
559,0.1,418,157
567,1.5,150,22
593,2.3,118,47
609,0.2,341,130
634,0.1,403,59
659,0.0,522,210
167,2.5,115,18
201,6.1,65,27
467,1.8,136,20
468,0.1,485,55
469,9.3,41,15
470,0.0,567,193
471,1.2,166,65
472,2.2,124,50
473,2.6,114,45
474,0.2,340,129
475,0.0,645,213
476,0.2,323,120
477,0.2,367,140
478,0.0,534,186
479,0.1,400,150
480,15.5,25,9
482,0.2,363,130
483,0.8,208,66
484,0.1,450,174
485,0.0,631,273
486,0.1,409,151
487,0.1,483,190
488,0.5,261,85
489,1.2,162,51
490,0.9,189,29
491,2.8,108,16
493,0.1,494,70
558,0.1,401,147
581,0.5,245,93
590,0.1,463,52
112,6.7,59,24
147,0.2,365,139
401,2.2,126,19
403,0.7,219,68
455,2.0,127,39
494,0.1,375,41
495,1.0,180,28
496,18.2,22,3
497,17.6,23,4
498,3.8,89,34
499,8.3,46,18
500,0.1,435,159
502,2.6,112,44
503,4.0,86,33
505,0.2,317,118
506,0.3,279,102
507,0.0,594,202
508,0.8,203,78
509,0.1,479,171
510,0.1,432,157
511,0.2,355,134
512,0.1,373,134
513,0.0,598,252
514,0.2,328,117
515,0.4,268,90
516,0.2,350,126
517,0.0,653,291
518,0.1,444,170
519,0.2,345,122
520,0.1,369,132
521,0.0,611,261
522,0.2,346,123
523,0.1,478,188
524,1.1,176,57
525,0.8,201,63
526,0.9,199,32
527,0.7,215,35
528,1.2,165,25
578,0.0,501,200
601,0.1,381,139
501,0.2,362,138
529,2.6,113,18
530,0.1,392,45
531,0.1,445,50
532,2.7,109,43
533,2.0,129,52
534,3.1,99,37
535,0.2,313,117
536,0.3,300,109
537,0.0,632,211
538,0.0,517,182
539,2.4,117,46
540,0.1,372,143
541,0.3,309,116
542,3.6,92,32
543,0.0,551,228
544,3.8,88,31
545,0.2,318,113
546,0.0,550,227
547,0.0,630,272
548,0.0,499,198
549,0.1,377,136
550,0.0,629,271
551,0.1,391,144
552,5.6,70,10
553,1.4,158,23
612,0.0,618,210
613,0.2,314,110
646,0.0,538,219
651,0.8,212,34
